Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2071630,NOON O KABAB,NOON O KABAB,54101,Restaurant,Risk 1 (High),4661 N KEDZIE AVE ,CHICAGO,IL,60625,07/31/2017,Complaint,No Entry,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED LIVE FRUIT FLIES IN THE BASEMENT PREP AREA AND AT THE REAR BASEMENT STORAGE AREAS AND ONION STORAGE SHELVING AREA. APPROXIMATELY 50 LIVE FRUIT FLIES WERE OBSERVED ON THE WALLS, CEILING AND EQUIPMENT IN THESE AREAS. ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO MINIMIZE OR ELIMINATE THE PEST ACTIVITY AND MAINTAIN.SERIOUS VIOLATION 7-38-020. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED WATER LEAK AT CEILING PIPE AT REAR OF THE BASEMENT STORAGE AREA.INSTRUCTED TO REPAIR PLUMBING LEAK AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: FOOD DEBRIS ON FOOD EQUIPMENTS AND ICE BUILD-UP INSIDE CHEST FREEZERS; INSTRUCTED TO CLEAN/SANITIZE; COOLERS, CHEST FREEZERS, COOKING EQUIPMENT, MICROWAVE OVENS AND CAN OPENER AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: NOTED CLUTTER ON SHELVING AT THE REAR OF BASEMENT STORAGE AREA. INSTRUCTED TO CLEAN, REMOVE AND/OR ORGANIZE ALL UNNECESSARY ARTICLES TO PREVENT PEST HARBORAGE.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOORS ALONG WALLS AND IN ALL CORNERS BEHIND UNDER AND AROUND FOOD EQUIPMENTS THROUGHOUT THE PREP AREAS AND MOP UP SPILLED WATER ON BASEMENT FLOORS AND MAINTAIN DRY AT ALL TIMES. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO SEAL RUST BOTTOM PANEL OF PREP TABLE AT MAIN KITCHEN, REPAIR/REPLACE SOME RUSTY SHELVINGS INSIDE BASEMENT WALK-IN-COOLER USING A NON-TOXIC FINISH AND MAINTAIN.",41.96628077,-87.70826052,"(41.966280768751815, -87.70826052165359)"
2071583,GIORDANO'S RESTAURANT,GIORDANO'S RESTAURANT,2163234,Restaurant,Risk 1 (High),6314 S CICERO AVE ,CHICAGO,IL,60638,07/28/2017,Complaint,Fail,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INTERIOR PANEL OF ICE MACHINE WITH SLIGHT BUILD UP. INSTD TO CLEAN AND MAINTAIN. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MISSING THEERMOMETER FOR PREP COOLERS. INSTD TO PROVIDE SAME.",41.77793892,-87.74242376,"(41.77793892159334, -87.74242375780888)"
2071626,McDONALD'S # 17277,McDONALD'S  (T1  B11),2487934,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,07/31/2017,Complaint,Fail,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: Observed a black, mold-like substance built up on the beverage contact surfaces at the soda dispenser. Instructed facility to detail clean, sanitize, and maintain said area. Serious violation 7-38-005(a). | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Instructed facility to provide and maintain a tight fitting lid for the front service counter ice bin. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Observed heavy dirt accumulation on the rear soda dispenser pumps and attached equipment. Instructed facility to clean and maintain. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Observed dirt and food debris on the floors throughout- behind equipment, along walls, under and around the three compartment sink and washing machine, and in the rear desk/soda machine area. Instructed facility to clean all and maintain. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Observed the wall around the rear soda dispenser machine and attached equipment to be dirty. Instructed facility to clean and maintain.",42.0085364,-87.91442844,"(42.008536400868735, -87.91442843927047)"
1955802,RICE THAI CAFE,RICE THAI CAFE,2549172,Restaurant,Risk 1 (High),6744 N SHERIDAN RD ,CHICAGO,IL,60626,07/31/2017,License,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: NOTED BULK FOOD CONTAINERS SECOND FLOOR NOT LABELED.INSTRUCTED MANAGEMENT TO LABLE BULK FOOD CONTAINERS. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: NOTED KNIVES STORED UNDER PLATES AT REAR FOOD PREP AREA. INSTRUCTED MANAGEMENT TO STORE KNIVES IN AN APPROVED KNIFE RACK.
 NOTED POTS AND PANS NOT PROPERLY STORED (INVERTED).INSTRUCTED MANAGEMENT ON HOW TO PROPERLY STORE POTS AND PANS AFTER SANITIZING.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments:  NOTED GASKET AT REAR GLASS DOOR REFRIGERATION WORN AWAY. INSTRUCTED MAQNAGEMENT TO REPLACE GASKET. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: NOTED FLOOR COVING MISSING UNDER THREE COMPARTMENT SINK AT THE REAR.INSTRUCTED MANAGEMENT TO REPLACE COVING | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: NOTED PEELING PAINT AND DAMAGE WALLS AT STAIRWELL LEADING TO SECOND FLOOR.INSTRUCTED MANAGEMENT TO REPAIR AND REPAINT WALLS.
 OBSERVED DAMAGED CEILING TILES THROUGHOUT.INSTRUCTED MANAGEMENT TO REPLACE CEILING TILES. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: NOTED FRYER CABINET GREASY AT HOT LINE /FIRST FLOOR.INSTRUCTED MANAGEMENT TO CLEAN INTERIOR OF FRYER CABINET.
 NOTED WATER FILTRATION CARTRIGES ABOVE AND TO THE LEFT OF THE GLASS  REFIGERATOR AT THE REAR.INSTRUCTED MANAGEMENT TO CLEAN AND SANITIZE AND MAINTAIN WATER FILTRATION CARTRAGES. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: NOTED LIGHT SHIELD MISSING FROM LIGHT UNDER HOT LINE HOOD/FIRST FLOOR ALSO LIGHT SHIELD NOT PROPERLY AFFIXED TO THE CEILING ADJACENT TO HOOD.INSTRUCTED MANAGEMENT TO REPLACE LIGHT SHIELD AND TO PROPERLY AFFIX SHIELD. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments:  NOTED HOT LINE HOOD AND HOOD FILTERS GREASY.INSTRUCTED MANGEMENT TO CLEAN AND MAINTAIN.
 OBSERVED LEAK AT HANDLE OF FAUCET AT EXPOSED HANDSINK AT REAR FOOD PREP AREA AND SLOW DRAIN AT EXPOSED HANDSINK AT WAITRESS STATION.INSTRUCTED MANAGEMENT TO REPAIR BOTH EXPOSED HANDSINKS.  | 45. FOOD HANDLER REQUIREMENTS MET - Comments: FOODHANDLER REQIREMENTS NOT MET",42.00488092,-87.66101071,"(42.00488091989163, -87.66101071134382)"
2071619,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,RENDEVOUZ CAFETERIA,15777,Restaurant,Risk 1 (High),836 W WELLINGTON AVE ,CHICAGO,IL,60657,07/31/2017,Complaint,Pass,"38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST REPAIR LEAK AT COPPER PIPING BEHIND GARBAGE DISPOSAL AT POTS AND PANS WASHING AREA. MUST RESTORE COLD WATER TO RIGHT FAUCET IN WOMEN'S LOCKER ROOM (3 OTHER SINKS AVAILABLE TO USE IN MEANTIME). MUST REPAIR MISSING HANDLE ON ONE COMPARTMENT SINK BEHIND COFFEE STATION. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: MUST REPLACE CRACKED LIGHT SHIELDS IN WALK IN PRODUCE COOLER. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST REPLACE LOOSE GASKET ON MILK COOLER IN MAIN KITCHEN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST ELIMINATE STANDING WATER IN UTILITY ROOM OFF MAIN DISH MACHINE ROOM.",41.93645017,-87.65055245,"(41.93645016758182, -87.65055245204128)"
2071620,KING'S MARKET,KING'S MARKET,2548877,Grocery Store,Risk 2 (Medium),400 E 71st ST ,CHICAGO,IL,60619,07/31/2017,License,Pass,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: SOME REFRIGERATION UNITS (WALK-IN AND OTHERS) NOT WORKING PROPERLY AT THIS TIME.  INSTRUCTED THAT UNITS MUST BE ABLE TO MAINTAIN A TEMPERATURE OF 40 F OR BELOW.
CRITICAL VIOLATION 7-38-005(A). | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: OBSERVED WATER BACKING UP FROM TWO OF THE COMPARTMENTS OF THE THREE COMP SINK IN THE REAR PREP AREA WHILE RUNNING WATER INTO ONE COMPARTMENT; MUST CORRECT SO THAT WATER DRAINS PROPERLY AND RUNS FREELY WITHOUT BACKUP.

ONE THREE COMP SINK AND GREASE RECEPTOR IS BEING INSTALLED AT THIS TIME IN THE BUTCHER AREA; SINK MUST BE COMPLETELY INSTALLED AND WORKING PROPERLY.

SERIOUS VIOLATION 7-38-030. | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: MUST PROVIDE CHEMICAL TEST STRIPS FOR TESTING THE SANITIZING AGENT AT THE THREE COMP SINKS.
SERIOUS VIOLATION 7-38-030. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED AN UNFINISHED WALL (DRY WALL) AROUND THE MOP SINK; MUST FINISH WALL AROUND MOP SINK.

OBSERVED THE WALL OF THE SECOND FLOOR STORAGE AREA IN POOR REPAIR (PEELING PAINT, HOLES); MUST REPAIR.
OBSERVED SOME AREAS OF THE WALL IN POOR REPAIR BY THE REAR EXIT DOOR; SEAL OPENINGS OBSERVED IN WALL. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: OBSERVED UNNECESSARY ITEMS IN THE SECOND FLOOR STORAGE AREA; INSTRUCTED TO REMOVE TO AVOID CLUTTER AND TO ORGANIZE AND MAINTAIN STORAGE AREA.",41.76582254,-87.6152062,"(41.765822540753675, -87.61520620272347)"
2071618,CARNICERIA&FRUTERIA EL MITOTE,CARNICERIA & FRUTERIA EL MITOTE,49322,Restaurant,Risk 1 (High),4459 W BELMONT AVE ,CHICAGO,IL,60641,07/31/2017,Canvass,Fail,"3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: POTENTIALLY HAZARDOUS FOODS AT IMPROPER TEMPERATURE INSIDE THE PREP COOLER. SUCH AS TONGUE AT 46.9F,1 1/2 LBS;  BEEF AT 46.9F, 1 1/2 LBS; TRIPE AT 46.8F, 1/2 LBS. INSTRUCTED MANAGER THAT ALL POTENTIALLY HAZARDOUS FOODS MUST MAINTAIN A TEMP OF 40.0F OR LESS DURING STORAGE INSIDE THE COOLER. CRITICAL VIOLATION 7-38-005(A). MANAGER DISCARDED THE SAID PRODUCT WORTH $20.00 TOTAL, AND 3.5LBS TOTAL. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: FRONT ENTRANCE DOOR NOT RODENT /INSECTS PROOFED. WITH OVER 1/4 OF AN INCH GAP ON THE BOTTOM OF THE DOOR. SERIOUS VIOLATION 7-38-020. INSTRUCTED TO RODENT/INSECTS PROOFED THE DOOR. ALSO FOUND EVIDENCE OF LIVE HOUSE FLIES IN THE PRODUCE AREA BY TE ORANGES,TOTAL 10 HOUSE FLIES. INSTRUCTED TO ELIMINATE FLIES. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OUTSIDE GREASE CONTAINER NOT MAINTAINED. RIM AROUND THE LID WITH DRIPPING FRESH GREASE ALL AROUND AND GREASE ON THE TOP OF THE LID. INSTRUCTED TO CLEAN IN DETAIL AND MAINTAIN. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: 2 COMPT SINK IN THE MEAT DEPT NOT PROPERLY MAINTAINED. WASTE WATER BACKING UP ON THE 2ND COMPT SINK WEN I PULLED OUT THE DRAIN STOPPER OF THE 1ST COMPT SINK. SERIOUS VIOLATION 7-38-030. INSTRUCTED TO REPAIR TO HAVE A WELL DRAINING SINK. | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: FOUND PREVIOUS SUMMARY REPORT NOT POSTED/DISPLAYED ON SITE FROM REPORT#2050509 DATED 5/16/17. INSTRUCTED MANAGER THAT SUMMARY REPORT MUST BE POSTED/DISPLAYED ON SITE FOR THE CUSTOMER TO SEE. SERIOUS VIOLATION 7-42-010(B)  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN AND SANITIZE THE FOLLOWING: CHEESE/DELI COOLER, SHELVINGS INSIDE THE WALK IN COOLER. SHELVINGS UNDERNEATH THE FRONT COUNTER,AND UNDER THE MICROWAVE IN THE TAGUERIA AREA AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN THE FLOOR UNDERNEATH THE SHELVINGS IN THE REAR STORAGE AREA, BEHIND THE 2 CHEST FREEZER CLOSE TO THE MOP SINK ,INSIDE THE WALK IN COOLER, ALONG THE WALL BASE ALL CORNER IN THE PREP AREA TAQUERIA SECTION AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: BROKEN/CRACKED LIGHT SHIELD BY TE TAQUERIA SECTION. MUST REPAIR/REPLACE AND MAINTAIN.
SOLID LIGHT SHIELED BY T DELI SECTION NOT CLEAN. MUST CLEAN AND MAINTAIN. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MUST LABEL THE CORN PACKED ON SITE FOR SALE ON THE PRODUCE DISPLAY COOLER. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: RUSTY INTERIOR SURFACES OF THE CHEESE/DELI COOLER. MUST REMOVE RUST AND MAINTAIN.

REMOVE CARDBOARD BEING USED AS A SHELVE LINER FOR THE TORTILLA SHELVE AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LOOSE FAUCET OF THE MOP SINK AND EXPOSED AND SINK IN THE TAQUERIA SECTION. MUST REPAIR AND MAINTAIN.",41.93881951,-87.7394338,"(41.93881951468354, -87.73943380281585)"
2071526,ZEE'S,ZEE'S FOOD AND SPIRITS,1697530,Restaurant,Risk 1 (High),7958 W BELMONT AVE ,CHICAGO,IL,60634,07/27/2017,Canvass,Not Ready,,41.93785943,-87.82625503,"(41.937859427847215, -87.82625503087803)"
2071443,SUBWAY,SUBWAY,1719251,Restaurant,Risk 1 (High),10354 S HALSTED ST ,CHICAGO,IL,60628,07/26/2017,Complaint,Fail,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR AREA IN REAR  DRINK SYRUP STORAGE AREA NOT CLEAN OF DEBRIS, DRIED LIQUID SPILLS.MUST CLEAN/MAINTAIN . | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SOILED CEILING TILES IN DINING ROOM AND OFFICE.MUST REPLACE.",41.70529649,-87.64293095,"(41.705296492547895, -87.64293095094614)"
2071615,DUNKIN DONUTS/BASKIN ROBBINS,DUNKIN DONUTS/BASKIN ROBBINS,2246679,Restaurant,Risk 2 (Medium),1651 N WESTERN AVE ,CHICAGO,IL,60647,07/31/2017,Canvass,Pass,"28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: PREVIOUS INSPECTION REPORT SUMMARY NOT POSTED AT THE PLAIN VIEW OF ESTABLISHMENT CUSTOMERS. MANAGER WAS GIVEN A COPY OF TODAY'S INSPECTION  
REPORT SUMMARY AND WAS INSTRUCTED TO POST. SERIOUS VIOLATION 7-42-010(B) | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: FACILITIES DO NOT MAINTAIN PROPER TEMPERATURE. OBSERVED AIR TEMPERATURE INSIDE  FRONT 4-DOOR SANDNWICHES STATION FRONT PREP COOLER AT 49.2F. INSTRUCTED TO REPAIR ADJUST TEMPERATURE OF 40.0F OR BELOW. UNIT TAGGED HELD FOR INSPECTION.   
CRITICAL VIOLATION 7-38-005(A). | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: POTENTIALLY HAZARDOUS FOODS STORED AT IMPROPER TEMPERATURES INSIDE 4-DOOR SANDWICHES STATION PREP COOLER. OBSERVED  CHICKEN AT 52.3F, STEAK 49.3F, VEGGIES AT 49.1F, TURKEY HAM,50.1F HAM AT 51.9F SAUSAGES 51.1F, CREAM CHEESE 50.0F AND CHEESE 48.9F MANAGER IMMEDIATELY AND VOLUNTARILY DISCARDED AND DENATURED ALL FOOD ITEMS 63LBS OF FOOD VALUE OF $220. CRITICAL VIOLATION 7-38-005(A). | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WATER DAMAGED CEILING TILES IN REAR STORAGE AREA WHERE ICE MACHINE IS LOCATED. MUST REPLACE AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED DIRT AND DEBRIS ON FLOOR UNDER AROUND AND BEHIND HEAVY EQUIPMENT IN FRON PREP AREA AND REAR FOOD STORAGE AREA. MUST CLEAN AND MAINTAIN. 
 
OBSERVED A FEW BROKEN FLOOR TILES BY THE REAR SIDE EXIT  DOOR. MUST REPAIR AD MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED DIRT ON THE INTERIOR PANELS OF ICE MACHINE LOCATED IN REAR FOOD STORAGE AREA. MUST CLEAN AND MAINTAIN. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: OBSERVED ICE SCOOPS STORED INSIDE ICE BINS IN THE FRONT SERICE LINE. MUST PROPERLY STORE ICE SCOOPS IN A CLEAN CONTAINER TO PREVENT CONTAMINATION. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: VISIBLE AND WORKIG THERMOMETER NEEDED AT THE FRONT SERVICE PREP COOLERS. MUST PROVIDE AND MAINTAIN.",41.91172837,-87.68711088,"(41.911728368101684, -87.68711088184462)"
2071614,CERMAK PRODUCE,CERMAK PRODUCE,1515206,Grocery Store,Risk 1 (High),5220 S PULASKI RD ,CHICAGO,IL,60632,07/31/2017,Canvass,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED 1/4 INCH GAP BETWEEN BOTH FRONT EXTERIOR DOORS. INSTRUCTED MANAGER TO REPAIR AND RODENT PROOF BOTH DOORS TO PREVENT PEST HARBORAGE.  SERIOUS VIOLATION # 7-38-020 | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: OBSERVED BULK CONTAINERS IN REAR STORAGE WITH NO LABELS. INSTRUCTED OPERATOR TO ENSURE THAT ALL BULK CONTAINERS HAVE LABELS IN ENGLISH AND SPANISH.   | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED EXCESSIVE SCALE AND MINERAL DEPOSITS IN SIDE HOT HOLDING COMPARTMENT AT RESTAURANT COOKING LINE. INSTRUCTED OPERATOR TO CLEAN, SANITIZE AND MAINTAIN.

OBSERVED FOOD DEBRIS IN OVEN, AT RESTAURANT PREP AREA. INSTRUCTED OPERATOR TO CLEAN, SANITIZE AND MAINTAIN.

OBSERVED EXCESSIVE FOOD DEBRIS ON INTERIOR OF COMMERCAIL CAN OPENER  AT RESTAURANT PREP AREA. INSTRUCTED OPERATOR TO CLEAN, SANITIZE AND MAINTAIN.

OBSERVED EXCESSIVE FOOD DEBRIS ON UPPER PORTION OF KNIFE BOX IN THE RESTAURANT PREP AREA. INSTRUCTED OPERATOR TO CLEAN, SANITIZE AND MAINTAIN.

 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED LARGE CRACK IN THE PASTRY DISPLAY CASE, AS WELL AS DELI CHICHARRON DISPLAY CASE. INSTRUCTED OPERATOR TO REPAIR/REPLACE AND MAINTAIN.

OBSERVED DEEP DARK GROOVES ON CUTTING BOADS IN THE FOLLOWING AREAS: RESTAURANT PREP AREAS, MEAT PREP, REAR PREP.  INSTRUCRTED MANAGER TO RE-RESURFACE OR REPLACE AND MAINTAIN.

OBSERVED RUSTY SHELVING UNITS, IN REAR MEAT COOLER. INSTRUCTED MANAGER TO RE-SURFACE/REPLACE AND MAINTAIN AT ALL TIMES.   | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FLOORS IN RESTAURANT PREP AREA WITH FOOD AND DEBRIS. INSTRUCTED OPERATOR TO CLEAN AND MAINTAIN, AT ALL TIMES.

OBSERVED FLOOR DRAINS IN BAKERY AREA WITH FOOD AND DEBRIS. INSTRUCTED OPERATOR TO CLEAN AND MAINTAIN AREA, AT ALL TIMES.   | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED  A BLACK SUBSTANCE ON CAULKING IN THE FOLLOWING AREAS: RESTAURANT 3 COMP SINK, MEAT PREP ROOM AND DELI AREA. INSTRUCTED OPERATOR TO CLEAN, RE-SURFACE AND MAINTAIN AREA AT ALL TIMES.",41.79799187,-87.72344374,"(41.797991869962225, -87.723443740796)"
2071610,ROCKY MOUNTAIN CHOCOLATE FACTORY,ROCKY MOUNTAIN CHOCOLATE FACTORY (T1 B14),1926528,Restaurant,Risk 2 (Medium),11601 W TOUHY AVE ,CHICAGO,IL,60666,07/31/2017,Canvass,Pass,,42.0085364,-87.91442844,"(42.008536400868735, -87.91442843927047)"
