Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Grade
14 CARROT CAFE,14 CARROT CAFE,05-12-17,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0003061,DAI0FW9IE,IVS3JRORD,2
14 CARROT CAFE,14 CARROT CAFE,05-12-17,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0003061,DAI0FW9IE,IVVH7HGOB,2
14 CARROT CAFE,14 CARROT CAFE,01-09-17,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0003061,DAHQRWQTY,,2
14 CARROT CAFE,14 CARROT CAFE,08-02-16,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,5,Satisfactory,FALSE,,,0,PR0003061,DAUA6OWFY,,2
14 CARROT CAFE,14 CARROT CAFE,03/29/2016,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,0,Satisfactory,FALSE,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0003061,DA3LAXFFQ,IV5G3FSAI,2
14 CARROT CAFE,14 CARROT CAFE,12-02-15,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Return Inspection,55,Satisfactory,FALSE,,,0,PR0003061,DAJ3R08AK,,2
14 CARROT CAFE,14 CARROT CAFE,10/20/2015,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,55,Satisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0003061,DA797F8RN,IVZF89L6K,2
14 CARROT CAFE,14 CARROT CAFE,10/20/2015,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,55,Satisfactory,FALSE,RED,1900 - No room temperature storage; proper use of time...,25,PR0003061,DA797F8RN,IVKLOEG0I,2
14 CARROT CAFE,14 CARROT CAFE,10/20/2015,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,0,Satisfactory,FALSE,RED,1600 - Proper cooling procedure,25,PR0003061,DA797F8RN,IVVP0GFUQ,2
14 CARROT CAFE,14 CARROT CAFE,08/25/2015,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Consultation/Education - Field,5,Complete,FALSE,,,0,PR0003061,DAUXR52RE,,2
14 CARROT CAFE,14 CARROT CAFE,06-02-15,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,0,Satisfactory,FALSE,RED,2200 - Accurate thermometer provided and used ...,5,PR0003061,DA0GSBEBQ,IVIXGQI4A,2
14 CARROT CAFE,14 CARROT CAFE,11/18/2014,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,10,Satisfactory,FALSE,,,0,PR0003061,DA1MQE8RQ,,2
14 CARROT CAFE,14 CARROT CAFE,07/29/2014,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0003061,DAJGHM24U,IV7G2TQG1,2
14 CARROT CAFE,14 CARROT CAFE,03-12-14,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0003061,DANXMW60G,,2
14 CARROT CAFE,14 CARROT CAFE,11/26/2013,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Consultation/Education - Field,15,Satisfactory,FALSE,,,0,PR0003061,DAMANRDZB,,2
14 CARROT CAFE,14 CARROT CAFE,08-06-13,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0003061,DATLJD50J,IVVXZOL2L,2
14 CARROT CAFE,14 CARROT CAFE,08-06-13,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,RED,2200 - Accurate thermometer provided and used ...,5,PR0003061,DATLJD50J,IVTFBQ6AF,2
14 CARROT CAFE,14 CARROT CAFE,01/22/2013,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0003061,DA2407521,IV6446017,2
14 CARROT CAFE,14 CARROT CAFE,01/22/2013,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,1900 - No room temperature storage; proper use of time...,25,PR0003061,DA2407521,IV6445988,2
14 CARROT CAFE,14 CARROT CAFE,10/29/2012,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Consultation/Education - Field,0,Satisfactory,FALSE,,,0,PR0003061,DA2384714,,2
14 CARROT CAFE,14 CARROT CAFE,07/13/2012,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,15,Satisfactory,FALSE,,,0,PR0003061,DA2351991,,2
14 CARROT CAFE,14 CARROT CAFE,03/29/2012,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0003061,DA2319835,IV5123252,2
14 CARROT CAFE,14 CARROT CAFE,03/29/2012,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,10,Unsatisfactory,FALSE,RED,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0003061,DA2319835,IV5123250,2
14 CARROT CAFE,14 CARROT CAFE,12-01-11,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0003061,DA2285938,IV4425928,2
14 CARROT CAFE,14 CARROT CAFE,06/17/2011,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0003061,DA2231235,,2
14 CARROT CAFE,14 CARROT CAFE,03/18/2011,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0003061,DA2203725,,2
14 CARROT CAFE,14 CARROT CAFE,12-01-10,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Consultation/Education - Field,5,Complete,FALSE,,,0,PR0003061,DA2173290,,2
14 CARROT CAFE,14 CARROT CAFE,08/18/2010,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,5,Unsatisfactory,FALSE,RED,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0003061,DA2138646,IV2314675,2
14 CARROT CAFE,14 CARROT CAFE,04/27/2010,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,10,Satisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored",5,PR0003061,DA2101051,IV1911735,2
14 CARROT CAFE,14 CARROT CAFE,10/13/2009,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Consultation/Education - Field,5,Complete,FALSE,RED,"2500 - Toxic substances properly identified,...",10,PR0003061,DA2042622,IV1290789,2
14 CARROT CAFE,14 CARROT CAFE,07/13/2009,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,35,Satisfactory,FALSE,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0003061,DA2004331,IV0946782,2
14 CARROT CAFE,14 CARROT CAFE,03/13/2009,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,35,Unsatisfactory,FALSE,RED,"2500 - Toxic substances properly identified,...",10,PR0003061,DA1961121,IV0752517,2
14 CARROT CAFE,14 CARROT CAFE,03/13/2009,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,5,Unsatisfactory,FALSE,RED,1900 - No room temperature storage; proper use of time...,25,PR0003061,DA1961121,IV0752516,2
14 CARROT CAFE,14 CARROT CAFE,10/22/2008,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,RED,Raw meats below and away from RTE food,5,PR0003061,DA1911278,IV0640986,2
14 CARROT CAFE,14 CARROT CAFE,01-10-08,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,RED,Adequate handwashing facilities,10,PR0003061,DA1792063,IV0606578,2
14 CARROT CAFE,14 CARROT CAFE,01-10-08,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,Accurate thermometer provided and used ...,5,PR0003061,DA1792063,IV0606579,2
14 CARROT CAFE,14 CARROT CAFE,11/20/2007,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Consultation/Education - Field,20,Complete,FALSE,,,0,PR0003061,DA1771126,,2
14 CARROT CAFE,14 CARROT CAFE,03/20/2007,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,BLUE,Potential food contamination prevented during ...,5,PR0003061,DA1667557,IV0580360,2
14 CARROT CAFE,14 CARROT CAFE,03/20/2007,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,RED,Accurate thermometer provided and used ...,5,PR0003061,DA1667557,IV0580359,2
14 CARROT CAFE,14 CARROT CAFE,03/20/2007,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,Adequate handwashing facilities,10,PR0003061,DA1667557,IV0580358,2
14 CARROT CAFE,14 CARROT CAFE,10-04-06,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Consultation/Education - Field,5,Complete,FALSE,,,0,PR0003061,DA1591429,,2
14 CARROT CAFE,14 CARROT CAFE,04-03-06,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,10,Satisfactory,FALSE,BLUE,"Wiping cloths properly used, stored",5,PR0003061,DA1511739,IV0545210,2
14 CARROT CAFE,14 CARROT CAFE,02-09-06,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,10,Satisfactory,FALSE,BLUE,"Food-contact surfaces maintained, clean, sanitized",5,PR0003061,DA1475214,IV0540381,2
14 CARROT CAFE,14 CARROT CAFE,02-09-06,Seating 51-150 - Risk Category III,2305 EASTLAKE AVE E ,Seattle,98102,(206) 324-1442,-122.3261014,47.63985981,14 CARROT CAFE,Routine Inspection/Field Review,0,Satisfactory,FALSE,BLUE,"Wiping cloths properly used, stored",5,PR0003061,DA1475214,IV0540380,2
1ST LUTHERAN,1ST LUTHERAN,04-05-17,Non-Profit Institution - Risk Category I,10207 NE 183RD ST ,Bothell,98011,(206) 486-2314,-122.2034164,47.76074418,1ST LUTHERAN,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0006005,DA2720080,,
1ST LUTHERAN,1ST LUTHERAN,07-07-16,Non-Profit Institution - Risk Category I,10207 NE 183RD ST ,Bothell,98011,(206) 486-2314,-122.2034164,47.76074418,1ST LUTHERAN,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0006005,DA0HZGKY4,,
1ST LUTHERAN,1ST LUTHERAN,06-03-15,Non-Profit Institution - Risk Category I,10207 NE 183RD ST ,Bothell,98011,(206) 486-2314,-122.2034164,47.76074418,1ST LUTHERAN,Routine Inspection/Field Review,10,Satisfactory,FALSE,,,0,PR0006005,DAMSX5NYF,,
1ST LUTHERAN,1ST LUTHERAN,03/17/2014,Non-Profit Institution - Risk Category I,10207 NE 183RD ST ,Bothell,98011,(206) 486-2314,-122.2034164,47.76074418,1ST LUTHERAN,Routine Inspection/Field Review,10,Unsatisfactory,FALSE,RED,"2500 - Toxic substances properly identified,...",10,PR0006005,DAZAY77ZS,IVRO6TDRP,
1ST LUTHERAN,1ST LUTHERAN,06-12-13,Non-Profit Institution - Risk Category I,10207 NE 183RD ST ,Bothell,98011,(206) 486-2314,-122.2034164,47.76074418,1ST LUTHERAN,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0006005,DAZSPZFVG,IVFAMI7XR,
1ST LUTHERAN,1ST LUTHERAN,02-08-12,Non-Profit Institution - Risk Category I,10207 NE 183RD ST ,Bothell,98011,(206) 486-2314,-122.2034164,47.76074418,1ST LUTHERAN,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0006005,DA2305780,,
1ST LUTHERAN,1ST LUTHERAN,07/19/2011,Non-Profit Institution - Risk Category I,10207 NE 183RD ST ,Bothell,98011,(206) 486-2314,-122.2034164,47.76074418,1ST LUTHERAN,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0006005,DA2242594,,
1ST LUTHERAN,1ST LUTHERAN,05-04-10,Non-Profit Institution - Risk Category I,10207 NE 183RD ST ,Bothell,98011,(206) 486-2314,-122.2034164,47.76074418,1ST LUTHERAN,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0006005,DA2102723,,
1ST LUTHERAN,1ST LUTHERAN,04/24/2009,Non-Profit Institution - Risk Category I,10207 NE 183RD ST ,Bothell,98011,(206) 486-2314,-122.2034164,47.76074418,1ST LUTHERAN,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0006005,DA1977355,,
1ST LUTHERAN,1ST LUTHERAN,10/17/2008,Non-Profit Institution - Risk Category I,10207 NE 183RD ST ,Bothell,98011,(206) 486-2314,-122.2034164,47.76074418,1ST LUTHERAN,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0006005,DA1913774,,
1ST LUTHERAN,1ST LUTHERAN,02/15/2007,Non-Profit Institution - Risk Category I,10207 NE 183RD ST ,Bothell,98011,(206) 486-2314,-122.2034164,47.76074418,1ST LUTHERAN,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0006005,DA1651429,,
1ST LUTHERAN,1ST LUTHERAN,05/16/2006,Non-Profit Institution - Risk Category I,10207 NE 183RD ST ,Bothell,98011,(206) 486-2314,-122.2034164,47.76074418,1ST LUTHERAN,Routine Inspection/Field Review,28,Satisfactory,FALSE,,,0,PR0006005,DA1531424,,
2 FINGERS  SOCIAL,2 FINGERS  SOCIAL,04/19/2018,Seating 13-50 - Risk Category III,9211 DELRIDGE WAY SW,SEATTLE,98106,(702) 302-7083,-122.3583143,47.52059619,2 FINGERS  SOCIAL,Routine Inspection/Field Review,28,Unsatisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0087100,DA3AYMDDW,IVCH8SXG8,2
2 FINGERS  SOCIAL,2 FINGERS  SOCIAL,04/19/2018,Seating 13-50 - Risk Category III,9211 DELRIDGE WAY SW,SEATTLE,98106,(702) 302-7083,-122.3583143,47.52059619,2 FINGERS  SOCIAL,Routine Inspection/Field Review,28,Unsatisfactory,FALSE,BLUE,"3800 - Utensils, equipment, linens properly stored,...",3,PR0087100,DA3AYMDDW,IV6VNCMZP,2
2 FINGERS  SOCIAL,2 FINGERS  SOCIAL,04/19/2018,Seating 13-50 - Risk Category III,9211 DELRIDGE WAY SW,SEATTLE,98106,(702) 302-7083,-122.3583143,47.52059619,2 FINGERS  SOCIAL,Routine Inspection/Field Review,28,Unsatisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0087100,DA3AYMDDW,IVHMU0ZSH,2
2 FINGERS  SOCIAL,2 FINGERS  SOCIAL,04/19/2018,Seating 13-50 - Risk Category III,9211 DELRIDGE WAY SW,SEATTLE,98106,(702) 302-7083,-122.3583143,47.52059619,2 FINGERS  SOCIAL,Routine Inspection/Field Review,28,Unsatisfactory,FALSE,RED,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0087100,DA3AYMDDW,IVUTJGKU0,2
2 FINGERS  SOCIAL,2 FINGERS  SOCIAL,04/19/2018,Seating 13-50 - Risk Category III,9211 DELRIDGE WAY SW,SEATTLE,98106,(702) 302-7083,-122.3583143,47.52059619,2 FINGERS  SOCIAL,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0087100,DA3AYMDDW,IVYWZFTSX,2
2 SISTERS ESPRESSO,2 SISTERS ESPRESSO,04-12-18,Seating 0-12 - Risk Category II,35739 W VALLEY HWY ,ALGONA,98001,(360) 951-2307,-122.2594466,47.28024499,2 SISTERS ESPRESSO,Routine Inspection/Field Review,0,Satisfactory,FALSE,,,0,PR0067453,DABZRA6X9,,1
2 SISTERS ESPRESSO,2 SISTERS ESPRESSO,10/30/2017,Seating 0-12 - Risk Category II,35739 W VALLEY HWY ,ALGONA,98001,(360) 951-2307,-122.2594466,47.28024499,2 SISTERS ESPRESSO,Routine Inspection/Field Review,5,Satisfactory,FALSE,,,0,PR0067453,DACN1VNPK,,1
2 SISTERS ESPRESSO,2 SISTERS ESPRESSO,04-03-17,Seating 0-12 - Risk Category II,35739 W VALLEY HWY ,ALGONA,98001,(360) 951-2307,-122.2594466,47.28024499,2 SISTERS ESPRESSO,Routine Inspection/Field Review,0,Satisfactory,FALSE,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0067453,DA9QUKMAV,IVBOUU6FZ,1
2 SISTERS ESPRESSO,2 SISTERS ESPRESSO,11/22/2016,Seating 0-12 - Risk Category II,35739 W VALLEY HWY ,ALGONA,98001,(360) 951-2307,-122.2594466,47.28024499,2 SISTERS ESPRESSO,Consultation/Education - Field,2,Complete,FALSE,,,0,PR0067453,DA1NEUFCU,,1
2 SISTERS ESPRESSO,2 SISTERS ESPRESSO,01/29/2016,Seating 0-12 - Risk Category II,35739 W VALLEY HWY ,ALGONA,98001,(360) 951-2307,-122.2594466,47.28024499,2 SISTERS ESPRESSO,Routine Inspection/Field Review,2,Satisfactory,FALSE,BLUE,"4800 - Physical facilities properly installed,...",2,PR0067453,DAT22TGYW,IVCJZYNF6,1
2 SISTERS ESPRESSO,2 SISTERS ESPRESSO,01/26/2015,Seating 0-12 - Risk Category II,35739 W VALLEY HWY ,ALGONA,98001,(360) 951-2307,-122.2594466,47.28024499,2 SISTERS ESPRESSO,Routine Inspection/Field Review,13,Satisfactory,FALSE,BLUE,"4800 - Physical facilities properly installed,...",2,PR0067453,DADM7FA6W,IVLWBOQNY,1
20 CORNERS BREWING CO.,20 CORNERS BREWING CO.,04/18/2018,Seating 51-150 - Risk Category III,14148 NE 190TH ST,WOODINVILLE,98072,(425) 375-5223,-122.1520794,47.76796122,20 CORNERS BREWING CO.,Routine Inspection/Field Review,13,Unsatisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0085852,DAI47OZUY,IVJ1PHQ5M,1
20 CORNERS BREWING CO.,20 CORNERS BREWING CO.,04/18/2018,Seating 51-150 - Risk Category III,14148 NE 190TH ST,WOODINVILLE,98072,(425) 375-5223,-122.1520794,47.76796122,20 CORNERS BREWING CO.,Routine Inspection/Field Review,13,Unsatisfactory,FALSE,BLUE,4300 - Non-food contact surfaces maintained and clean,3,PR0085852,DAI47OZUY,IVMWZBGIP,1
20 CORNERS BREWING CO.,20 CORNERS BREWING CO.,04/18/2018,Seating 51-150 - Risk Category III,14148 NE 190TH ST,WOODINVILLE,98072,(425) 375-5223,-122.1520794,47.76796122,20 CORNERS BREWING CO.,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,RED,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0085852,DAI47OZUY,IVOWSWWDE,1
20 CORNERS BREWING CO.,20 CORNERS BREWING CO.,12/14/2017,Seating 51-150 - Risk Category III,14148 NE 190TH ST,WOODINVILLE,98072,(425) 375-5223,-122.1520794,47.76796122,20 CORNERS BREWING CO.,Routine Inspection/Field Review,15,Unsatisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0085852,DA07NGHL3,IVYFGUF7D,1
20 CORNERS BREWING CO.,20 CORNERS BREWING CO.,12/14/2017,Seating 51-150 - Risk Category III,14148 NE 190TH ST,WOODINVILLE,98072,(425) 375-5223,-122.1520794,47.76796122,20 CORNERS BREWING CO.,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,"2500 - Toxic substances properly identified,...",10,PR0085852,DA07NGHL3,IV6SGSY00,1
